Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility
Ontario,43.641128,-79.387787,2023-06-02 16:00:00,app,UDP,56.86,65.36,65.18,60.44,54.41,95.28,0.4
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,HTTP,74.18,62.93,62.39,77.09,71.24,97.08,0.16
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,HTTPS,90.87,62.93,62.39,94.97,86,99.48,0.04
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,TCP,55.85,62.93,62.39,59.24,53.41,96.89,0.63
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,ICMP,63.65,62.93,62.39,66.57,60.69,98.42,0.12
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,TWAMP,58.7,62.93,62.39,61.53,56.47,98.27,0.4
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,UDP,34.33,62.93,62.39,36.44,32.06,97.08,0.6
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,HTTP,75.09,61.84,62.39,79.57,70.79,99.15,0.36
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,HTTPS,88.65,61.84,62.39,93.76,83.5,99.37,0.97
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,TCP,65.75,61.84,62.39,69.11,62.3,98.49,0.05
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,ICMP,50.78,61.84,62.39,53.45,48.74,96.43,0.72
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,TWAMP,45.42,61.84,62.39,47.15,43.13,95.22,0.89
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,UDP,45.36,61.84,62.39,46.9,43.46,95.71,0.99
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,HTTP,74.07,67.17,64.39,76.99,70.06,98.48,0.32
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,HTTPS,91.99,67.17,64.39,96.45,86.79,98.54,0.6
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,TCP,78.95,67.17,64.39,83.39,74.93,96.1,0.01
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,ICMP,63.13,67.17,64.39,66.82,60.2,98.05,0.51
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,TWAMP,65.98,67.17,64.39,69.59,61.95,95.5,0.08
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,UDP,28.93,67.17,64.39,30.14,27.36,95.04,0.62
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,HTTP,65.57,61.61,64.39,69.46,61.59,98.82,0.7
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,HTTPS,85.86,61.61,64.39,90.27,81.57,98.91,0.28
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,TCP,75.67,61.61,64.39,79.13,72.05,97.61,0.64
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,ICMP,59.33,61.61,64.39,61.73,56.46,99.04,0.86
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,TWAMP,48.28,61.61,64.39,50.4,45.11,98.97,0.93
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,UDP,34.97,61.61,64.39,35.96,33.51,98.96,0.42
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTP,78.56,67.63,68.71,83.1,73.89,98.54,0.31
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTPS,76.66,67.63,68.71,80.49,72.19,95.84,0.33
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TCP,86.39,67.63,68.71,89.96,82.17,96.83,0.16
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,ICMP,55.74,67.63,68.71,57.83,52.77,99.09,0.97
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TWAMP,59.93,67.63,68.71,63.43,56.91,97.55,0.26
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,UDP,48.51,67.63,68.71,51.18,45.85,97.91,0.49
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTP,75.67,69.79,68.71,80.12,72.03,99.15,0.88
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTPS,92.12,69.79,68.71,97.46,88.25,95.29,0.52
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TCP,75.51,69.79,68.71,79.86,71.91,96.5,0.04
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,ICMP,47.11,69.79,68.71,48.73,44.08,98.43,0.51
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TWAMP,64.64,69.79,68.71,68.66,62,99.84,0.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,UDP,63.7,69.79,68.71,67.61,60.37,99.03,0.52
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTP,70.3,62.9,59.37,74.18,67.02,97.42,0.14
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTPS,93.35,62.9,59.37,98.12,88.76,96.46,0.06
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TCP,63.69,62.9,59.37,66.34,60.09,97.12,0.17
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,ICMP,61.04,62.9,59.37,64.06,57.26,96.38,0.27
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TWAMP,58.14,62.9,59.37,61.04,55.7,96.26,0.69
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,UDP,30.89,62.9,59.37,32.72,30.07,99.38,0.44
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTP,70.42,55.84,59.37,73.85,66.44,97.31,0.06
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTPS,82.1,55.84,59.37,85.63,78.73,97.9,0.04
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TCP,64.95,55.84,59.37,68.2,61.8,99.09,0.7
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,ICMP,45.19,55.84,59.37,47.58,42.99,98.75,0.66
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TWAMP,46.8,55.84,59.37,49.13,45.07,99.32,0.76
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,UDP,25.56,55.84,59.37,26.05,24.54,98.42,0.4
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTP,66.35,59.97,63.44,69.53,62.33,99.65,0.18
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTPS,89.19,59.97,63.44,93.46,85.37,95.05,0.14
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TCP,58.36,59.97,63.44,61.58,55.94,95.07,0.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,ICMP,38.85,59.97,63.44,41.44,36.69,97.37,0.19
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TWAMP,74.08,59.97,63.44,78,70.79,99.64,1
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,UDP,32.98,59.97,63.44,34.38,30.81,97.77,0.92
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTP,75.58,66.91,63.44,78.89,72.27,98.68,0.57
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTPS,87.92,66.91,63.44,92.45,82.91,99.24,0.53
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TCP,65.24,66.91,63.44,68.22,61.73,95.43,0.75
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,ICMP,48.39,66.91,63.44,50.89,46.23,95.19,0.65
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TWAMP,73.83,66.91,63.44,77.56,70.87,98.82,0.04
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,UDP,50.48,66.91,63.44,53.26,48.12,95.09,0.54
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTP,67.98,64.39,63.46,71.98,63.97,98.94,1
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTPS,82.47,64.39,63.46,86.55,77.69,99.44,0.81
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TCP,76.03,64.39,63.46,79.98,72.66,98.63,0.15
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,ICMP,56.58,64.39,63.46,59.61,53.07,97.54,0.86
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TWAMP,46.36,64.39,63.46,48.63,43.85,98.68,0.36
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,UDP,56.92,64.39,63.46,60.53,54.78,95.2,0.71
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTP,65.74,62.53,63.46,69.41,62.55,95.27,0.86
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTPS,72.96,62.53,63.46,77.1,69.36,96.85,0.3
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TCP,64.41,62.53,63.46,66.92,61.38,99.87,0.41
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,ICMP,40.76,62.53,63.46,42.56,38.49,96.84,0.9
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TWAMP,71.71,62.53,63.46,75.59,68.47,99.46,0.35
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,UDP,59.59,62.53,63.46,63.3,56.41,97.8,0.1
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTP,76.38,67.02,65.06,80.05,72.38,98.95,0.93
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTPS,79.96,67.02,65.06,83.76,75.38,96.32,0.72
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TCP,76.09,67.02,65.06,79.64,72.65,95.55,0.38
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,ICMP,45.1,67.02,65.06,48.15,42.67,99.2,0.52
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TWAMP,62.59,67.02,65.06,64.92,58.83,96.62,0.06
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,UDP,62.02,67.02,65.06,65.14,58.93,97.12,0.7
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTP,79.27,63.1,65.06,83.5,75.21,99.28,0.57
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTPS,90.72,63.1,65.06,94.92,86.89,96.53,0.24
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TCP,72.12,63.1,65.06,75.69,69.1,98.18,0.39
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,ICMP,44.83,63.1,65.06,47.08,42.1,95.55,0.34
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TWAMP,58.76,63.1,65.06,61.72,55.37,97.88,0.23
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,UDP,32.9,63.1,65.06,33.77,31.72,95.17,0.21
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTP,79.2,60.22,59.86,82.98,75.93,99.82,0.49
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTPS,85.96,60.22,59.86,89.84,81.55,96.52,0.67
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TCP,53.3,60.22,59.86,55.81,51.38,99.08,0.51
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,ICMP,43.03,60.22,59.86,44.78,40.57,95.59,0.02
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TWAMP,47.42,60.22,59.86,49.26,45.55,96.01,0.22
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,UDP,52.39,60.22,59.86,55.51,50.27,98.94,0.41
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTP,76.14,59.5,59.86,79.61,71.64,96.74,0.07
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTPS,86.65,59.5,59.86,90.78,82.63,95.55,0.23
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TCP,75.5,59.5,59.86,79.42,71.43,99.31,0.16
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,ICMP,45.7,59.5,59.86,48.34,42.95,98.06,0.05
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TWAMP,50.92,59.5,59.86,53.71,48.2,99.94,0.24
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,UDP,22.07,59.5,59.86,22.55,20.18,95.38,0.15
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTP,66.36,61.14,63.61,69.81,63.17,97.96,0.58
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTPS,77.42,61.14,63.61,81.99,72.82,98.57,0.67
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TCP,54.47,61.14,63.61,57.66,51.73,98.06,0.69
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,ICMP,44.93,61.14,63.61,47.93,43.35,99.42,0.46
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TWAMP,70.74,61.14,63.61,73.56,67.96,96.95,0.29
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,UDP,52.92,61.14,63.61,55.09,49.56,95.07,0.99
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTP,69.94,66.07,63.61,72.78,66.65,95.53,0.18
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTPS,78.61,66.07,63.61,82.01,75.45,98.91,0.74
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TCP,71.04,66.07,63.61,74.76,67.85,99.15,0.91
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,ICMP,55.03,66.07,63.61,57.74,51.64,99.52,0.24
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TWAMP,70.64,66.07,63.61,73.81,67.21,98.35,0.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,UDP,51.18,66.07,63.61,53.77,48.68,97.38,0.52
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTP,66.69,66.44,65.01,70.24,64.05,99.97,0.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTPS,71.11,66.44,65.01,75.14,67.31,99.28,0.88
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TCP,75.57,66.44,65.01,79.34,71.5,99.99,0.23
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,ICMP,51.94,66.44,65.01,54.82,48.66,96.41,0.05
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TWAMP,69.87,66.44,65.01,73.93,65.82,98.16,0.2
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,UDP,63.43,66.44,65.01,66.92,59.7,96.68,0.43
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTP,75.3,63.59,65.01,78.59,72.28,99.11,0.53
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTPS,96.78,63.59,65.01,101.52,92.71,98.73,0.31
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TCP,55.54,63.59,65.01,58.63,52.79,95.88,0.26
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,ICMP,48.52,63.59,65.01,51.28,46.86,95.21,0.71
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TWAMP,51.44,63.59,65.01,54.28,49.04,96.76,0.67
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,UDP,53.94,63.59,65.01,56.89,51.84,95.74,0.96
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTP,76.63,68.43,62.45,80.34,73.41,95.06,0.68
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTPS,97.08,68.43,62.45,101.67,92.66,98.46,0.74
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TCP,75.97,68.43,62.45,80.48,72.43,96.05,0.9
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,ICMP,54.29,68.43,62.45,56.7,50.86,95.75,0.46
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TWAMP,66.76,68.43,62.45,69.51,63,97.66,0.97
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,UDP,39.87,68.43,62.45,41.28,38.21,97.65,0.86
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTP,76.36,56.47,62.45,79.39,71.77,96.42,0.97
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTPS,79.43,56.47,62.45,83.41,75.27,97.96,0.13
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TCP,54.4,56.47,62.45,56.59,51.58,95.37,0.91
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,ICMP,47.84,56.47,62.45,50.98,46.24,98.56,0.4
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TWAMP,54.97,56.47,62.45,57.94,52.97,96.02,0.06
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,UDP,25.81,56.47,62.45,27.32,25.01,96.36,0.69
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTP,76.42,66.2,65.92,80.88,72.2,99.68,0.36
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTPS,88.95,66.2,65.92,92.93,84.02,96.39,0.93
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TCP,58.96,66.2,65.92,62.45,56.46,99.55,0.05
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,ICMP,44.12,66.2,65.92,46.47,41.68,98.01,0.4
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TWAMP,70.14,66.2,65.92,72.89,66.95,96.74,0.99
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,UDP,58.6,66.2,65.92,61.52,55.79,98.72,0.82
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTP,74.05,65.64,65.92,77.49,69.94,99.04,0.13
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTPS,87,65.64,65.92,91.6,81.91,98.08,0.54
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TCP,67.38,65.64,65.92,70.79,63.22,98.6,0.44
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,ICMP,38.33,65.64,65.92,40.28,36.63,96.07,0.09
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TWAMP,74.25,65.64,65.92,78.2,71.29,98.52,0.72
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,UDP,52.81,65.64,65.92,54.79,49.53,97.14,0.97
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTP,81.76,67.7,68.69,85.27,77.13,97.86,0.27
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTPS,91.09,67.7,68.69,95.88,86.1,95.61,0.25
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TCP,65.74,67.7,68.69,68.48,62.73,95.71,0.33
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,ICMP,58.31,67.7,68.69,61.95,54.88,95.89,0.79
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TWAMP,64.82,67.7,68.69,68.66,60.78,98.01,0.22
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,UDP,44.51,67.7,68.69,46.97,41.94,98.51,0.82
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTP,79.12,69.68,68.69,83.43,75.88,96.33,0.06
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTPS,88.32,69.68,68.69,92.91,83.31,95.27,0.78
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TCP,81.81,69.68,68.69,85.55,78.14,97.9,0.05
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,ICMP,63.46,69.68,68.69,66.19,60.01,95.31,0.93
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TWAMP,71.38,69.68,68.69,74.29,67.92,99.78,0.32
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,UDP,33.99,69.68,68.69,35.16,32.68,96.68,0.44
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTP,81.37,62.28,62.4,85.41,76.83,97.57,0.35
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTPS,95.65,62.28,62.4,100.98,90.7,98.95,0.71
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TCP,55.03,62.28,62.4,57.25,52.02,95.34,0.97
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,ICMP,50.27,62.28,62.4,53.07,48.06,97.74,0.07
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TWAMP,50.72,62.28,62.4,53.6,48.4,95.36,0.18
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,UDP,40.67,62.28,62.4,42.8,39.32,95.97,0.96
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTP,81.06,62.51,62.4,85.55,77.39,99.63,0.89
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTPS,93.4,62.51,62.4,98.18,88.08,96.18,0.46
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TCP,73.17,62.51,62.4,76.08,69.64,98.63,0.42
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,ICMP,39.56,62.51,62.4,42.31,36.87,99.51,0.96
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TWAMP,45.27,62.51,62.4,47.64,43.09,98.43,0.4
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,UDP,42.58,62.51,62.4,45.13,39.91,97.11,0.22
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTP,72.72,60.98,60.49,76.96,68.48,98.49,0.43
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTPS,80.56,60.98,60.49,84.42,77.31,96.02,0.65
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TCP,53.24,60.98,60.49,56.54,49.98,99.07,0.25
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,ICMP,63.32,60.98,60.49,65.99,59.38,95.57,0.36
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TWAMP,50.77,60.98,60.49,52.61,48.08,95.82,0.35
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,UDP,45.24,60.98,60.49,47,42.24,95.83,0.92
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTP,77.36,60,60.49,82,73.57,95.67,0.54
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTPS,76.33,60,60.49,80.25,73.03,98.58,0.6
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,TCP,53.75,60,60.49,57.05,51.11,96,0.69
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,ICMP,51.19,60,60.49,53.03,48.56,99.86,0.05
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,TWAMP,72.9,60,60.49,76.76,69.32,98.6,0.13
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,UDP,28.49,60,60.49,30.25,27.52,99.14,0.91
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,HTTP,74.12,67.14,63.71,78.46,70.54,95.79,0.25
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,HTTPS,92.35,67.14,63.71,97.18,88.31,97.99,0.55
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,TCP,75.48,67.14,63.71,79.63,71.48,96.3,0.91
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,ICMP,63.48,67.14,63.71,67.04,60.56,97.91,0.12
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,TWAMP,52.97,67.14,63.71,56.33,51.07,95.08,0.12
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,UDP,44.43,67.14,63.71,46.45,41.91,97.79,0.19
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,HTTP,72.6,60.28,63.71,76.25,69.53,97.92,0.24
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,HTTPS,83.62,60.28,63.71,88.45,79.94,99.18,0.35
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,TCP,87.77,60.28,63.71,91.99,82.74,98.13,0.15
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,ICMP,39.9,60.28,63.71,42.68,37.39,96.22,0.97
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,TWAMP,55.72,60.28,63.71,58.89,53.39,99.19,0.77
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,UDP,22.06,60.28,63.71,23.79,21.48,96.86,0.89
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,HTTP,69.98,70.57,68.71,73.28,67.14,99.78,0.6
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,HTTPS,92.37,70.57,68.71,96.75,87.45,95.6,0.19
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,TCP,84.79,70.57,68.71,88.7,80.28,95.6,0.91
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,ICMP,59.09,70.57,68.71,62.27,56.61,97.48,0.85
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,TWAMP,72.37,70.57,68.71,75.47,68.08,99.93,0.46
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,UDP,44.82,70.57,68.71,47.63,42.34,96.88,0.69
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,HTTP,66.72,66.86,68.71,69.69,63.84,98.61,0.87
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,HTTPS,89.03,66.86,68.71,94.22,84.15,99.69,0.79
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,TCP,82.86,66.86,68.71,87.02,78.7,95.78,0.33
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,ICMP,39.8,66.86,68.71,41.1,38.23,95.39,0.85
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,TWAMP,75.52,66.86,68.71,79.74,71.87,96.67,0.51
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,UDP,47.2,66.86,68.71,50.34,44.75,99.03,0.09
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,HTTP,81.77,62.46,62.11,86.44,77.77,97.02,0.59
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,HTTPS,78.17,62.46,62.11,81.62,75.05,95.26,0.78
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,TCP,77.11,62.46,62.11,81.29,73.92,98.7,0.13
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,ICMP,42.47,62.46,62.11,44.27,40.19,96.35,0.62
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,TWAMP,52.64,62.46,62.11,54.85,50.1,95.71,0.28
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,UDP,42.63,62.46,62.11,44.42,41.17,98.75,0.46
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,HTTP,76.82,61.76,62.11,80.59,72.87,96.31,0.78
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,HTTPS,74.13,61.76,62.11,77.61,71.09,96.85,0.49
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,TCP,69.22,61.76,62.11,72.54,66.54,95.18,0.24
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,ICMP,51.65,61.76,62.11,54.51,48.56,98.79,0
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,TWAMP,47.8,61.76,62.11,50.4,44.83,99.71,0.23
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,UDP,50.93,61.76,62.11,53.81,48.76,99.91,0.09
